ad_id,json_key,image_path,competitor,all_categories,all_categories_full,all_sentiments,all_sentiments_full,objects_symbols
174466,10/174466.png,./10/174466.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",alert|creative|cheerful|confident|loving|youthful|emotional,"Alert(attentive,curious)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Confident(assured,strong,healthy)|Loving(loved,romantic)|Youthful(childlike)|Emotional(vulnerable,moved,nostalgic,reminiscent)",Family/Happiness|Family/Fun|Family/Happiness|Family/Happiness/Memories|family
172059,10/172059.png,./10/172059.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|conscious|active,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Light/Fun|tea|natural/real|simple/perfect|natural
170934,10/170934.png,./10/170934.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",creative|youthful|fashionable,"Creative(inventive,productive)|Youthful(childlike)|Fashionable(trendy,elegant,beautiful,attractive,sexy)",durability|cool bags|strength|variety
172672,10/172672.png,./10/172672.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Nature
176031,10/176031.png,./10/176031.png,safety,safety,"Safety, safe driving, fire safety",creative|inspired|eager,"Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",traffic|traffic safety|Danger|safety|road rage
173383,10/173383.png,./10/173383.png,restaurant,restaurant,"Restaurants, cafe, fast food",eager|active,"Eager(hungry,thirsty,passionate)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Juicy/Big|jail / crime|incarceration|Big Portions/Generous
176367,10/176367.png,./10/176367.png,safety,safety,"Safety, safe driving, fire safety",alarmed|creative|alert,"Alarmed(concerned,worried,anxious,overwhelmed)|Creative(inventive,productive)|Alert(attentive,curious)",violence|Injury|Danger/Death|Dangerous|Death/Danger
173493,10/173493.png,./10/173493.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",manly|persuaded|inspired,"Manly|Persuaded(impressed,enchanted,immersed)|Inspired(motivated,ambitious,empowered,hopeful,determined)",Futuristic/Robots|future/advanced|modern/re-imagined|science fiction/space|Robot/Intelligence
171476,10/171476.png,./10/171476.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|conscious|eager,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Eager(hungry,thirsty,passionate)",breakfast|bacon sandwiches|tasty|Breakfast
173620,10/173620.png,./10/173620.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",manly|creative|inspired|eager,"Manly|Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",Mystery/Adventure
172151,10/172151.png,./10/172151.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|inspired|eager,"Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",Healthy/Selection|freshness/healthy/earthly|Variety
174617,10/174617.png,./10/174617.png,smoking_alcohol_abuse,smoking_alcohol_abuse|animal_right,"Smoking, alcohol abuse|Animal rights, animal abuse",alarmed|educated|youthful|alert,"Alarmed(concerned,worried,anxious,overwhelmed)|Educated(informed,enlightened,smart,savvy,intelligent)|Youthful(childlike)|Alert(attentive,curious)",Secondhand smoke|Smoking/Illness|innocence/danger|Dangerous/Immoral|smoking
171596,10/171596.png,./10/171596.png,chips,chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",alert|eager|creative|cheerful|confident|emotional,"Alert(attentive,curious)|Eager(hungry,thirsty,passionate)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Confident(assured,strong,healthy)|Emotional(vulnerable,moved,nostalgic,reminiscent)","Youth/Beauty|fresh, wholesome|Tasty/Satisfying|attractive fresh young"
175121,10/175121.png,./10/175121.png,topic_Drug abuse,topic_Drug abuse|safety,"topic_Drug abuse|Safety, safe driving, fire safety",alarmed|creative|alert|emotional,"Alarmed(concerned,worried,anxious,overwhelmed)|Creative(inventive,productive)|Alert(attentive,curious)|Emotional(vulnerable,moved,nostalgic,reminiscent)",Drug addiction|Rape/Abuse|drugs/sex|intoxicated/unhealthy/drugged|abuse/prostitution 
171571,10/171571.png,./10/171571.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|amazed|eager,"Creative(inventive,productive)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Eager(hungry,thirsty,passionate)",Humongous|value|super|huge
172263,10/172263.png,./10/172263.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",creative|active,"Creative(inventive,productive)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",speed
174196,10/174196.png,./10/174196.png,electronics,electronics|other_service,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)|Other services (dating, tax, legal, loan, religious, printing, catering, etc.)",creative|alert|amazed,"Creative(inventive,productive)|Alert(attentive,curious)|Amazed(surprised,astonished,awed,fascinated,intrigued)",Direction|Speed/Direction|direction|Driving/speed|guidance/direction/help
177938,10/177938.png,./10/177938.png,animal_right,animal_right,"Animal rights, animal abuse",alert|disturbed|conscious|empathetic|emotional,"Alert(attentive,curious)|Disturbed(disgusted,shocked)|Conscious(aware,thoughtful,prepared)|Empathetic(sympathetic,supportive,understanding,receptive)|Emotional(vulnerable,moved,nostalgic,reminiscent)",death/animal abuse|Animal Cruelty|violence/nature|animal cruelty|violence
170335,10/170335.png,./10/170335.png,restaurant,restaurant,"Restaurants, cafe, fast food",alert|eager|persuaded|creative|amused,"Alert(attentive,curious)|Eager(hungry,thirsty,passionate)|Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Amused(humored,laughing)","revealing|Exposure, Sex|arbys|Closeness|Boobs"
172366,10/172366.png,./10/172366.png,financial,financial,"Financial services (banks, credit cards, investment firms, etc.)",educated|conscious|active,"Educated(informed,enlightened,smart,savvy,intelligent)|Conscious(aware,thoughtful,prepared)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Convenience/Speed|Mobile Watch/Technology|accessible
171139,10/171139.png,./10/171139.png,animal_right,animal_right,"Animal rights, animal abuse",manly|amazed|persuaded|confident|conscious|educated,"Manly|Amazed(surprised,astonished,awed,fascinated,intrigued)|Persuaded(impressed,enchanted,immersed)|Confident(assured,strong,healthy)|Conscious(aware,thoughtful,prepared)|Educated(informed,enlightened,smart,savvy,intelligent)",Veganism/animal rights|ool
172354,10/172354.png,./10/172354.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",manly|fashionable|alert|inspired,"Manly|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Alert(attentive,curious)|Inspired(motivated,ambitious,empowered,hopeful,determined)",Affordable|Heavenly
173849,10/173849.png,./10/173849.png,soda,soda,"Soda, juice, milk, energy drinks, water",creative|youthful|active,"Creative(inventive,productive)|Youthful(childlike)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",swimming/exercise/action|refreshing/hydrated|Purity|Fun/Excitement|healthy/hydrating
175566,10/175566.png,./10/175566.png,domestic_violence,domestic_violence|self_esteem|human_right,"Domestic violence|Self esteem, bullying, cyber bullying|Human rights",alert|active|alarmed|afraid|disturbed|conscious,"Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Alarmed(concerned,worried,anxious,overwhelmed)|Afraid(horrified,scared,fearful)|Disturbed(disgusted,shocked)|Conscious(aware,thoughtful,prepared)",Child abuse|Abuse/Injury|violence/abuse|abuse/violence|Harmful/Abuse
176182,10/176182.png,./10/176182.png,financial,financial,"Financial services (banks, credit cards, investment firms, etc.)",educated|creative|amazed|active,"Educated(informed,enlightened,smart,savvy,intelligent)|Creative(inventive,productive)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",`Buying/Credit Card/Travel Card/Storys|'Entertainment/Leisure'|Paris/fun/tourism|credit card benefits|holiday/party
177327,10/177327.png,./10/177327.png,environment,environment,"Environment, nature, pollution, wildlife",alert|active|alarmed|afraid|disturbed,"Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Alarmed(concerned,worried,anxious,overwhelmed)|Afraid(horrified,scared,fearful)|Disturbed(disgusted,shocked)",environment/|Environment|mans face|Nature/Environment|environment
170793,10/170793.png,./10/170793.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|alert|eager,"Creative(inventive,productive)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)",bright fun
173112,10/173112.png,./10/173112.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|thrifty|alert|eager,"Creative(inventive,productive)|Thrifty(frugal)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)",Delicious/Lunch
172784,10/172784.png,./10/172784.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|cheerful|alert|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)",Yolk/Eggs|Freshness
172395,10/172395.png,./10/172395.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",fashionable|amazed|feminine|creative|amused,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Feminine(womanly,girlish)|Creative(inventive,productive)|Amused(humored,laughing)","Jeans/Sezy|Sexy, Sex, Minimalist|jeans|Sex/Youth|Slim fit/Sexy"
173151,10/173151.png,./10/173151.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|amused|conscious|eager,"Creative(inventive,productive)|Amused(humored,laughing)|Conscious(aware,thoughtful,prepared)|Eager(hungry,thirsty,passionate)",Variety/Choice|Hunger/Gluttony
173320,10/173320.png,./10/173320.png,soda,soda,"Soda, juice, milk, energy drinks, water",persuaded|educated|eager,"Persuaded(impressed,enchanted,immersed)|Educated(informed,enlightened,smart,savvy,intelligent)|Eager(hungry,thirsty,passionate)",Spring/Fresh
173622,10/173622.png,./10/173622.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",persuaded|cheerful|amused|active,"Persuaded(impressed,enchanted,immersed)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Amused(humored,laughing)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Nature|Dizzying|abstract / fun
173766,10/173766.png,./10/173766.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|confident|amused|eager,"Creative(inventive,productive)|Confident(assured,strong,healthy)|Amused(humored,laughing)|Eager(hungry,thirsty,passionate)",Save cows/Don't eat cows|Beef-free|Farming
175919,10/175919.png,./10/175919.png,home_appliance,home_appliance|media,"Home appliances (coffee makers, dishwashers, cookware, vacuum cleaners, heaters, music players, etc.)|Media and arts (TV shows, movies, musicals, books, audio books, etc.)",alert|persuaded|creative|confident|inspired|calm,"Alert(attentive,curious)|Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Confident(assured,strong,healthy)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Calm(soothed,peaceful,comforted,fullfilled,cozy)",eco friendly|Environment|Environment/Nature|green/environmental|nature
173735,10/173735.png,./10/173735.png,restaurant,restaurant,"Restaurants, cafe, fast food",youthful|confident|fashionable|feminine,"Youthful(childlike)|Confident(assured,strong,healthy)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",Beauty Queen/Attractive|beauty pageant/beauty|healthy/desirable
174063,10/174063.png,./10/174063.png,electronics,electronics|other_service|restaurant,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)|Other services (dating, tax, legal, loan, religious, printing, catering, etc.)|Restaurants, cafe, fast food",creative|cheerful|fashionable|alert,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Alert(attentive,curious)",compact/small|dinner|Texting/App|Smallness/Convenience|condensed
171234,10/171234.png,./10/171234.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",active|amazed|creative|confident|conscious,"Active(energetic,adventurous,vibrant,enthusiastic,playful)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Creative(inventive,productive)|Confident(assured,strong,healthy)|Conscious(aware,thoughtful,prepared)",low price
175349,10/175349.png,./10/175349.png,alcohol,alcohol,Alcohol,creative|cheerful|emotional|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Emotional(vulnerable,moved,nostalgic,reminiscent)|Eager(hungry,thirsty,passionate)",Manly|corrrectness|Competition/Judgment|official/authority|close call
175344,10/175344.png,./10/175344.png,coffee,coffee|restaurant,"Coffee, tea|Restaurants, cafe, fast food",eager|creative|cheerful|conscious|emotional,"Eager(hungry,thirsty,passionate)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Conscious(aware,thoughtful,prepared)|Emotional(vulnerable,moved,nostalgic,reminiscent)",Wide appeal|everyone|Family/Ageism|youth/innocence|age/variety
170932,10/170932.png,./10/170932.png,soda,soda,"Soda, juice, milk, energy drinks, water",educated|calm|eager,"Educated(informed,enlightened,smart,savvy,intelligent)|Calm(soothed,peaceful,comforted,fullfilled,cozy)|Eager(hungry,thirsty,passionate)",hapiness|happiness|fun|tasting happiness|enjoyment
171666,10/171666.png,./10/171666.png,smoking_alcohol_abuse,smoking_alcohol_abuse,"Smoking, alcohol abuse",alarmed|educated|alert|afraid,"Alarmed(concerned,worried,anxious,overwhelmed)|Educated(informed,enlightened,smart,savvy,intelligent)|Alert(attentive,curious)|Afraid(horrified,scared,fearful)",smoking is like killing oneself|suicide|death|death|SMOKING KILLS
171352,10/171352.png,./10/171352.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",amazed|creative|youthful|calm|empathetic|emotional,"Amazed(surprised,astonished,awed,fascinated,intrigued)|Creative(inventive,productive)|Youthful(childlike)|Calm(soothed,peaceful,comforted,fullfilled,cozy)|Empathetic(sympathetic,supportive,understanding,receptive)|Emotional(vulnerable,moved,nostalgic,reminiscent)",doves|clean |light and free|Nature/beauty
170225,10/170225.png,./10/170225.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|amazed|eager,"Creative(inventive,productive)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Eager(hungry,thirsty,passionate)",bbq sauce|MEAL TIME|Barbeque|bourbon
173159,10/173159.png,./10/173159.png,safety,safety|political,"Safety, safe driving, fire safety|Political candidates (support or opposition)",alarmed|alert|active,"Alarmed(concerned,worried,anxious,overwhelmed)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Death/Danger|Gun control|Harmlessness|danger/death|Danger/Death
