ad_id,json_key,image_path,competitor,all_categories,all_categories_full,all_sentiments,all_sentiments_full,objects_symbols,image_width,image_height,image_format,ocr_text,ocr_word_count,ocr_confidence_avg,text_area_px,image_area_px,text_image_ratio,layout_type,dominant_color_1,dominant_color_2,dominant_color_3,dominant_color_4,dominant_color_5,color_palette_json,extraction_status
175294,10/175294.png,./10/175294.png,environment,environment|clothing,"Environment, nature, pollution, wildlife|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",creative|alert|conscious,"Creative(inventive,productive)|Alert(attentive,curious)|Conscious(aware,thoughtful,prepared)",Nature/Breathing|pollution|small/nature|Nature/Beauty|natural,600,491,PNG,-,1,62.0,186,294600,0.0006,image_heavy,#D3D9DA,#23231C,#858988,#86A155,#6D6259,"[""#D3D9DA"", ""#23231C"", ""#858988"", ""#86A155"", ""#6D6259""]",success
174892,10/174892.png,./10/174892.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",creative|inspired|active,"Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Speed|Speed/Power|speed/luxery|speed|Speed/Adventure,675,895,PNG,"Kills bugs fast. Upto 181 mph, to be exact youve got your own Zar to satin jst over fu heartbeats, 400 horses. Ug all-wheel dive. new Ne Tub, bod es fo the inset word (Ca aed et why: Porsche, no subsite”",41,63.68,55669,604125,0.0921,image_heavy,#251612,#CFA49D,#784743,#50648B,#8D9098,"[""#251612"", ""#CFA49D"", ""#784743"", ""#50648B"", ""#8D9098""]",success
173357,10/173357.png,./10/173357.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|cheerful|confident|amused|conscious|emotional,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Confident(assured,strong,healthy)|Amused(humored,laughing)|Conscious(aware,thoughtful,prepared)|Emotional(vulnerable,moved,nostalgic,reminiscent)",solution|Solved/Finished|Easy|solution,600,848,PNG,Step 1. Rotate the sides We can solve your hunger as easy as that. Step 2. Finished,17,87.71,8569,508800,0.0168,image_heavy,#940C05,#9CB8A5,#150F13,#D25C1F,#637A98,"[""#940C05"", ""#9CB8A5"", ""#150F13"", ""#D25C1F"", ""#637A98""]",success
172500,10/172500.png,./10/172500.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|loving|inspired|active,"Creative(inventive,productive)|Loving(loved,romantic)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",learning|Smart|youth/thoughtfulness,473,670,PNG,,0,0.0,0,316910,0.0,image_heavy,#70BA53,#D6C797,#0E1418,#7A5445,#43749A,"[""#70BA53"", ""#D6C797"", ""#0E1418"", ""#7A5445"", ""#43749A""]",success
171177,10/171177.png,./10/171177.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|cheerful|amused|active,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Amused(humored,laughing)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",movie/cinema|Movies,428,300,PNG,,0,0.0,0,128400,0.0,image_heavy,#689852,#171711,#D2C6B8,#74B3CA,#A0D47B,"[""#689852"", ""#171711"", ""#D2C6B8"", ""#74B3CA"", ""#A0D47B""]",success
171726,10/171726.png,./10/171726.png,media,media,"Media and arts (TV shows, movies, musicals, books, audio books, etc.)",alert|active|grateful|amazed|persuaded|creative|confident|amused|inspired|emotional,"Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Grateful(thankful)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Confident(assured,strong,healthy)|Amused(humored,laughing)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Emotional(vulnerable,moved,nostalgic,reminiscent)",Whimsy|willy wonka|golden ticket|family fun ,1800,1200,PNG,"LIVINGSTON) COMMUNITY PLAYERS: Performances at Eisenhower Corporate Center, 290 W Mt. Pleasant Ave., Livingston Order Online @ www.SmartTix.com (Search Willy Wonka) 212-868-4444 For information call Joan 973-743-0976 LCP is sponsored by Township of Livingston, & Livingston SYLS. Member of the Arts Council of Livingston In conformance with the Americans with Disabilities Act, Livingston Community Players stresses that participation of individuals with disabilities is welcome and valued. We strive for maximum inclusion and accommodation of individuals with a disability. Willy Wonka, Theatre for Young Audiences is presented through a special arrangement with Music Theater International (MT)). All authorized performance materials are also supplied by MTI. 421 West 54th Street, New York, NY 10019, www.MTIShows.com212-541-4684, Fax: 212-397-4686",115,93.38,329571,2160000,0.1526,image_heavy,#E3D9CB,#0B0B0B,#9B2F89,#F6CA6A,#C0A73C,"[""#E3D9CB"", ""#0B0B0B"", ""#9B2F89"", ""#F6CA6A"", ""#C0A73C""]",success
171189,10/171189.png,./10/171189.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",creative|fashionable,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)",thin waist|shape wear|natural,300,300,PNG,JOCKEY,1,96.0,876,90000,0.0097,image_heavy,#DCCBC3,#2C2524,#AE8268,#635B55,#95555B,"[""#DCCBC3"", ""#2C2524"", ""#AE8268"", ""#635B55"", ""#95555B""]",success
170567,10/170567.png,./10/170567.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",creative|fashionable,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)",racing|letting go|exotic get away|enviroment,580,368,PNG,,0,0.0,0,213440,0.0,image_heavy,#C5AE8F,#1A2C33,#E8EAE4,#695040,#7B6042,"[""#C5AE8F"", ""#1A2C33"", ""#E8EAE4"", ""#695040"", ""#7B6042""]",success
176884,10/176884.png,./10/176884.png,smoking_alcohol_abuse,smoking_alcohol_abuse|chocolate,"Smoking, alcohol abuse|Chocolate, cookies, candy, ice cream",alert|active,"Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Alcohol Abuse|drunk|Alcoholism|Danger/Drunk|Dangerous,478,640,PNG,,0,0.0,0,305920,0.0,image_heavy,#3F4041,#CECEBE,#A9AEA0,#938E80,#889CB0,"[""#3F4041"", ""#CECEBE"", ""#A9AEA0"", ""#938E80"", ""#889CB0""]",success
173589,10/173589.png,./10/173589.png,financial,financial,"Financial services (banks, credit cards, investment firms, etc.)",persuaded|creative|pessimistic,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Pessimistic(skeptical)",continuity / giving back|Connection,545,702,PNG,Bankers. You never know what be up to next. ) Q.,11,91.55,10895,382590,0.0285,image_heavy,#CBCDCA,#8B2339,#B18F47,#4F88B0,#827B7D,"[""#CBCDCA"", ""#8B2339"", ""#B18F47"", ""#4F88B0"", ""#827B7D""]",success
174972,10/174972.png,./10/174972.png,beauty,beauty|healthcare,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)|Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",creative|emotional|alert|afraid,"Creative(inventive,productive)|Emotional(vulnerable,moved,nostalgic,reminiscent)|Alert(attentive,curious)|Afraid(horrified,scared,fearful)",Heart death/Heart disease|danger/health risk|health|Health/Dental care|plaque/clot/clotting,1131,1600,PNG,TAKE CARE OF YOUR TEETH BEFORE THEY TAKE CARE OF YOUR HEART Latest studies show a direct link between cavities and heart attacks. CURAPROX to prevent cavities. Brush your teeth after every meal,33,95.85,60961,1809600,0.0337,image_heavy,#DDD4CB,#374146,#8F8678,#725E45,#8E7851,"[""#DDD4CB"", ""#374146"", ""#8F8678"", ""#725E45"", ""#8E7851""]",success
173268,10/173268.png,./10/173268.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Freash|Fresh/Natural Ingredients|fresh/healthy/nutritious,1920,1080,PNG,,0,0.0,0,2073600,0.0,image_heavy,#CECBC4,#2F3F3F,#A22424,#CEC42F,#A18C6C,"[""#CECBC4"", ""#2F3F3F"", ""#A22424"", ""#CEC42F"", ""#A18C6C""]",success
171752,10/171752.png,./10/171752.png,restaurant,restaurant,"Restaurants, cafe, fast food",alarmed|creative|eager,"Alarmed(concerned,worried,anxious,overwhelmed)|Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",safety|wendy's|safety|delivers|Mobile,600,900,PNG,©) NY,2,46.5,26662,540000,0.0494,image_heavy,#C52124,#DAE2E2,#1A1E22,#754849,#8C8A96,"[""#C52124"", ""#DAE2E2"", ""#1A1E22"", ""#754849"", ""#8C8A96""]",success
170372,10/170372.png,./10/170372.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",persuaded|creative|conscious,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)",variety,1200,707,PNG,MADE FOR ALL,3,95.33,850,848400,0.001,image_heavy,#C0B5B8,#181B24,#D71819,#65676E,#855751,"[""#C0B5B8"", ""#181B24"", ""#D71819"", ""#65676E"", ""#855751""]",success
171030,10/171030.png,./10/171030.png,soda,soda,"Soda, juice, milk, energy drinks, water",creative|conscious|eager,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Eager(hungry,thirsty,passionate)",pepsi|giants|Big|active/successful,600,500,PNG,@ ny OFFICIAL SOFT DRINK OF THE NEW YORK GIANTS,10,94.2,4972,300000,0.0166,image_heavy,#2E649A,#DCD1CE,#533226,#ABCBE6,#9F8985,"[""#2E649A"", ""#DCD1CE"", ""#533226"", ""#ABCBE6"", ""#9F8985""]",success
172855,10/172855.png,./10/172855.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|grateful|inspired|eager,"Creative(inventive,productive)|Grateful(thankful)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",Break/Dessert|Break |Excitement/Interest|break/rest,851,315,PNG,"#mybreak Have a break, have a KitKat.°",7,90.43,23717,268065,0.0885,image_heavy,#E1262D,#7A341F,#F7DCDC,#D88371,#E3977E,"[""#E1262D"", ""#7A341F"", ""#F7DCDC"", ""#D88371"", ""#E3977E""]",success
176710,10/176710.png,./10/176710.png,coffee,coffee|human_right,"Coffee, tea|Human rights",eager|empathetic|sad|active,"Eager(hungry,thirsty,passionate)|Empathetic(sympathetic,supportive,understanding,receptive)|Sad(depressed,upset,betrayed,distant)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",coffee|Eating|vital/necessity|coffee|awake,3508,4961,PNG,www.magnadetivtisni.cz Alva magna By purchasing a red spoon with your coffee at Coffee&Co you will feed kids suffering from hunger. CHILDREN AT RISK,23,93.57,211967,17403188,0.0122,image_heavy,#EEEFF5,#191109,#B8341F,#99A7B1,#CEA052,"[""#EEEFF5"", ""#191109"", ""#B8341F"", ""#99A7B1"", ""#CEA052""]",success
170524,10/170524.png,./10/170524.png,alcohol,alcohol,Alcohol,creative|cheerful|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Eager(hungry,thirsty,passionate)",LEVEL MEASURE|equal|refreshing/drink|Drinking to Celebrate|Equality,600,849,PNG,Perfect Equals. is off to 2 great start ‘hee on om show against ‘Wal al he = you on lune 19 forthe match agoinst Togo.,25,66.12,11647,509400,0.0229,image_heavy,#416246,#D3CD99,#222921,#97B7A0,#99A7A4,"[""#416246"", ""#D3CD99"", ""#222921"", ""#97B7A0"", ""#99A7A4""]",success
170243,10/170243.png,./10/170243.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|calm|eager,"Creative(inventive,productive)|Calm(soothed,peaceful,comforted,fullfilled,cozy)|Eager(hungry,thirsty,passionate)",halloween|halloween|Holiday|Halloween|Halloween,572,944,PNG,,0,0.0,0,539968,0.0,image_heavy,#27201C,#C72276,#EAE1BC,#D24219,#E592C8,"[""#27201C"", ""#C72276"", ""#EAE1BC"", ""#D24219"", ""#E592C8""]",success
177355,10/177355.png,./10/177355.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Scary|fear/ disgusting|Spider|healthier than snacks|Unhealthy ,553,739,PNG,,0,0.0,0,408667,0.0,image_heavy,#C9D6B3,#AA500A,#D3971E,#AAB477,#3A2409,"[""#C9D6B3"", ""#AA500A"", ""#D3971E"", ""#AAB477"", ""#3A2409""]",success
176013,10/176013.png,./10/176013.png,chips,chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",creative|inspired|active,"Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",cracker|Inadequate|Envy|Skinniness|Jealousy,600,376,PNG,,0,0.0,0,225600,0.0,image_heavy,#E7C33F,#19884B,#E9E6DA,#B57B2B,#995022,"[""#E7C33F"", ""#19884B"", ""#E9E6DA"", ""#B57B2B"", ""#995022""]",success
170087,10/170087.png,./10/170087.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",emotional|amused|inspired|eager,"Emotional(vulnerable,moved,nostalgic,reminiscent)|Amused(humored,laughing)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)","active/cool|strawberry shortcake|vacation, relax|ski trip|Childhood",440,572,PNG,Py.,1,41.0,1530,251680,0.0061,image_heavy,#E1DFDE,#694A41,#57719B,#8F949F,#A2647C,"[""#E1DFDE"", ""#694A41"", ""#57719B"", ""#8F949F"", ""#A2647C""]",success
171843,10/171843.png,./10/171843.png,sports,sports|clothing,"Sports equipment and activities|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",creative|angry|active,"Creative(inventive,productive)|Angry(annoyed,irritated)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",leadership|TEAMWORK|adventure,3543,5315,PNG,,0,0.0,0,18831045,0.0,image_heavy,#D5AF66,#1D150D,#7D5126,#869786,#526595,"[""#D5AF66"", ""#1D150D"", ""#7D5126"", ""#869786"", ""#526595""]",success
173634,10/173634.png,./10/173634.png,charities,charities|environment,"Charities|Environment, nature, pollution, wildlife",alarmed|creative|conscious|empathetic|emotional,"Alarmed(concerned,worried,anxious,overwhelmed)|Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Empathetic(sympathetic,supportive,understanding,receptive)|Emotional(vulnerable,moved,nostalgic,reminiscent)",Nature/Help|nature|cute/popular|Pitiability|compassion,708,462,PNG,“WOULD YOU CARE MORE IF | WAS A PANDA?”,9,94.56,5569,327096,0.017,image_heavy,#182E31,#BFD5D3,#7BA6A0,#577E7B,#80939C,"[""#182E31"", ""#BFD5D3"", ""#7BA6A0"", ""#577E7B"", ""#80939C""]",success
170072,10/170072.png,./10/170072.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",creative|fashionable,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)",RULE MEN|sexy|power|sex,465,319,PNG,,0,0.0,0,148335,0.0,image_heavy,#DDC5B5,#2B2122,#8B6659,#9DA387,#98899B,"[""#DDC5B5"", ""#2B2122"", ""#8B6659"", ""#9DA387"", ""#98899B""]",success
177613,10/177613.png,./10/177613.png,chips,chips|restaurant,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups|Restaurants, cafe, fast food",creative|alert|eager,"Creative(inventive,productive)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)",not everything is perfect|food|Fresh/Homemade|Nose|Nose/Scent,600,927,PNG,,0,0.0,0,556200,0.0,image_heavy,#B76E32,#F6D49F,#7778B4,#5A2206,#712B09,"[""#B76E32"", ""#F6D49F"", ""#7778B4"", ""#5A2206"", ""#712B09""]",success
171187,10/171187.png,./10/171187.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|calm|eager,"Creative(inventive,productive)|Calm(soothed,peaceful,comforted,fullfilled,cozy)|Eager(hungry,thirsty,passionate)",strenght|pizzahut|spicy/ Hot ,800,1132,PNG,,0,0.0,0,905600,0.0,image_heavy,#E6B689,#1E110B,#C92C20,#CD8527,#EFEDEA,"[""#E6B689"", ""#1E110B"", ""#C92C20"", ""#CD8527"", ""#EFEDEA""]",success
172404,10/172404.png,./10/172404.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",fashionable|calm|eager,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Calm(soothed,peaceful,comforted,fullfilled,cozy)|Eager(hungry,thirsty,passionate)",civilization/high society|Asian,570,1280,PNG,"Glazed Pape Necco Wafers i> Hub || For an after-dinner tidbit or a between- 1 nibble, these dainty wafers are ri delicious. Nine old-fash-",24,86.33,30980,729600,0.0425,image_heavy,#898072,#C0C2B7,#B9BCAB,#46453C,#C4B3A5,"[""#898072"", ""#C0C2B7"", ""#B9BCAB"", ""#46453C"", ""#C4B3A5""]",success
177276,10/177276.png,./10/177276.png,coffee,coffee|restaurant,"Coffee, tea|Restaurants, cafe, fast food",creative|cheerful|amused|conscious,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Amused(humored,laughing)|Conscious(aware,thoughtful,prepared)",tiredness|awake/tired|Attention/Awake|stay awake|eye,450,675,PNG,"Staying awake will never be this painful anymore,",8,95.5,3744,303750,0.0123,image_heavy,#89624B,#241A0F,#E0CEC2,#CFA894,#D2B3AC,"[""#89624B"", ""#241A0F"", ""#E0CEC2"", ""#CFA894"", ""#D2B3AC""]",success
173235,10/173235.png,./10/173235.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",manly|creative|inspired,"Manly|Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)",toughness / durability|Off Road/Boonies|offroading|rugged/durable|Rugged/Nature,1280,720,PNG,,0,0.0,0,921600,0.0,image_heavy,#1A191A,#A2A9A5,#899598,#6D6460,#7B8088,"[""#1A191A"", ""#A2A9A5"", ""#899598"", ""#6D6460"", ""#7B8088""]",success
173548,10/173548.png,./10/173548.png,chips,chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Pie Chart/Less Fattening|flavorful|pie chart|piechart/lowfat|diet,600,801,PNG,Awesome Fat,2,67.5,2214,480600,0.0046,image_heavy,#D2C4B9,#F1CA3D,#E8C965,#444354,#7B4B2D,"[""#D2C4B9"", ""#F1CA3D"", ""#E8C965"", ""#444354"", ""#7B4B2D""]",success
173821,10/173821.png,./10/173821.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|conscious|inspired|eager,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",mountain|Top/Best|best/top|Showcase/Accomplishment|Impossibility,1181,1600,PNG,"1953 | MOUNT EVEREST CONQUERED oo 100° & ATE This year, OREO turns 100 years young Celebrate the kid inside at oreo.com/birthday.",22,90.64,27229,1889600,0.0144,image_heavy,#333A41,#F0F0F1,#949BA0,#7D7273,#847D72,"[""#333A41"", ""#F0F0F1"", ""#949BA0"", ""#7D7273"", ""#847D72""]",success
172538,10/172538.png,./10/172538.png,chips,chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",manly|amused|emotional|eager,"Manly|Amused(humored,laughing)|Emotional(vulnerable,moved,nostalgic,reminiscent)|Eager(hungry,thirsty,passionate)",Military/Service|love/smart,739,1833,PNG,"=Nan proves she's a smart bride ! _ BUT BRAN CAN TASTE GOOD. 2. “DELICIOUS, ISN'T IT? And just no- That is it it’s Nabisco 100% Bran, tice how small each bran fiber is, made by the folks who bake those because this bran is double- wonderful Ritz Crackers. Come, milled to make it finer, less likely to darling, try some, you'll like it. be irritating. 3. “YOU SEE...NABISCO 100% BRAN is such an easy way to help relieve constipation due to insufficient bulk.” SO EFFECTIVE, SO GENTLE BECAUSE IT’S DOUBLE-MILLED Give three cheers for double-milling, the special process that breaks down each fiber of Nabisco 100% Bran making it smaller, less likely to be irritating. You and your family will enjoy this tasty bran as a delicious cereal or in flavorful muffins (the recipe is on the package). Look for Nabisco 100% Bran in the yellow-and-red package when you buy. ‘This seal means that the Council on Foods and Nu- trition of the American Medical Association has accepted this product and its advertising. If your constipation is not helped in this simple manner, see a competent physician. BAKED BY NABISCO e NATIONAL BISCUIT COMPANY",195,93.49,153423,1354587,0.1133,image_heavy,#E0D7D5,#37353C,#746B72,#78746B,#6C7C76,"[""#E0D7D5"", ""#37353C"", ""#746B72"", ""#78746B"", ""#6C7C76""]",success
