ad_id,ocr_text,sentiment_polarity,sentiment_subjectivity,top_words,top_keywords
172983,c LACOSTE @,0.0,0.0,lacoste,lacoste
170676,IM FORD BEAUTY,0.0,0.0,im|ford|beauty,im|beauty
170868,NOVELTY. EVERY BOK,0.0,0.0,novelty|every|bok,
175472,"RUN FOR T + AFUTURE WITHOUT BREAST CANCE! SUNDAY, OCTOBER 6, 2013 Canadian Breast Cancer Foundation — CIBC for the Cure’ SIGN UP TODAY AT RUNFORTHECURE.COM 2 @ | Canpar REVLON Run othe Cure ae oft Bea...",0.0,0.0,run|breast|cure,run|cancer|foundation
177605,"YOU'RE NOT you i WHEN HUNGRY. rh, SATISFIES",0.0,0.0,hungry|rh|satisfies,
176753,interest of facebookfans,0.0,0.0,interest|facebookfans,
175232,Have a break. Have a,0.0,0.0,break,break
170819,™ Improve fortunes with smart home refinancing. Make a smart move today. Enjoy greater interest savings and repayment options. Capitalise on it by signing-up for a Citibank Home Loan to enjoy: +5086 o...,0.2387,0.3483,citibank|loan|smart,loan|citibank|june
173858,"“80/8 L/S - 80/70/S WO POOB 104 ye 89! JO SjUId 10 Aue eseyoind noA ueym di} uo OO'S$ anes H H oo Haagen Dazs Double the deep rich chocolate, 4 exquisite cookies Save $3.00 on your next shopping trip ...",0.3458,0.4583,oo|cookies|pepperidge,pepperidge|dazs|haagen
170548,"We Didnt Invent The Chicken, Just The Chicken Sandwich.",-0.6,0.95,chicken|didnt|invent,chicken|sandwich|just
172202,CHANGE IS BAD UNCHANGED SINCE 1899,-0.7,0.6667,change|bad|unchanged,bad|change
174069,Active Lane Keeping Assist. Mercedes-Benz ‘by Mercedes-Benz. ‘Tee bet or,-0.1333,0.6,active|lane|keeping,
173741,“Healthy family hydration you can t,0.5,0.5,healthy|family|hydration,healthy|family
172709,"NATIONAL The National Parenting Parenting Center Publications Seal of Approval “app, ""PA AWARDS:",-0.1,0.1,national|parenting|center,national|center
172737,GOING OW IN THE MIND OF A CHILD WHO'S LIVED THROUGH A HURRICANE? ‘Alot. Tolk to them. Reassure them. We con help. CALL 1-800-273-TALK (| SAMHSA.,0.0,0.0,going|ow|mind,child|going|talk
171298,"NEW ENGLAND PATRIOTS WIDE RECEIVER WES WELKER SAYS: “Nobody's Gonna 4 Lay a Finger on My Butterfinger!"" ‘New England star Wes Welker is a bigtime player with 0 bigtime a quick snack between plays | gr...",0.1572,0.4806,wes|butterfinger|welker,new|bring|says
175669,SO BEAUTIFUL YOU WON'T ITS LOW-PRICED CAR,0.85,1.0,beautiful|wo|car,won|low|beautiful
172612,JAGUAR oa x £ in y 0 0 £ wv L a > ia),0.0,0.0,jaguar|oa|wv,
174611,you * Terms and conditions apply,0.0,0.0,terms|conditions|apply,apply
172906,* 3 AND VOTE & AT,0.0,0.0,vote,
177100,VEGETARIAN RESTAURANT AVENIDA DE PORTUGAL CENTRO CIVICO DECARNAXIDE 172 926,0.0,0.0,vegetarian|restaurant|avenida,
171978,44 ; Leg? qi Ve,0.0,0.0,44|leg|qi,ve
171287,AuntieAnne & Bacs Grow Ur,0.0,0.0,auntieanne|bacs|grow,
175107,DGIZNIN SPIRIT nae,0.0,0.0,dgiznin|spirit|nae,
177401,ST@P BURNING OUR LIFE,0.0,0.0,st|burning|life,st|life
170190,she Driving Pleasure AS PROMISED. THE ALL-ELECTRIC BMW ‘The all-electric BMW i3 is more than just a new automobile - it fulfis a promise: the rein- vention of urban mobility. With incomparable driving...,0.204,0.3894,bmw|driving|pleasure,pleasure|super|driving
175369,They took a giant step to SUCCESS. Advertising provided 7-league boots for Green Giant Company. Spectacular sales growth...from to 47 million dollars...paced by consistent ad program in giant circulat...,0.1219,0.5573,giant|green|sales,giant|green|sales
172338,Mh the diet,0.0,0.0,mh|diet,
170399,Plastic Surgery. before M lovin’ it,0.0,0.0,plastic|surgery|lovin,
172610,"drinking German Jagermeister because when Ikiss them they stay kissed.« Jagermeister. / 56 herbs,70 proof,and 100% unexpected, he Nom",0.05,0.5,jagermeister|drinking|german,70|100
176874,ABITE'S NOT RIGHT WITHOUT IT.,-0.1429,0.5357,abite|right|without,right
172904,was from been at lhe td ditties fied wlth Ban 179 ____ IMPORTED ABSOLUT UP NORTH. WWW.ABSOLUTAD.COM,0.0,0.0,lhe|td|ditties,north|www|com
171651,"meet the first bread that mixes with pleasure. real blueberries, hard-working a touch of yogurt Introducing breakfast breads. All play.",0.225,0.3167,meet|first|bread,working|meet|pleasure
170864,The yellow ones. to help our planet and our dive sites.,0.0,0.0,yellow|ones|help,help
170633,| in the World » Shampoo,0.0,0.0,world|shampoo,world
171411,“= a Incredibly warm and toastyjOven-Toasted Hash Browns.,0.6,0.6,incredibly|warm|hash,
172883,"BEES Brighter Skin, Brighter Day",0.0,0.0,brighter|bees|skin,skin|day
170709,NEVER (...HOW BIG OUR BURRITOS ARE) MEXICAN GRILL,0.0,0.05,never|big|burritos,big
174884,What Is a floor? ANN SACKS,0.0,0.0,floor|ann|sacks,
172879,Two biscuit snack packs. Ideal for lunchboxes.” ‘as part of a varied and balanced lunchbox.,0.9,1.0,two|biscuit|snack,biscuit
176569,This year give up Nestle for Lent. Choose id,0.0,0.0,year|give|nestle,nestle|choose|year
171226,WWW.ISPCA.IE WE HOPE ALL DOGS MAKE IT THROUGH THESE TOUGH TIMES. Visit ispca.ie and help us help dogs. car A All Animals,-0.3889,0.8333,dogs|help|hope,help|animals|times
172536,BECAUSE YOUR SON JUST LEARNED THAT CRAYONS AREN'T FOR NG e,0.0,0.0,son|learned|crayons,just
173864,"Dreams can come true. A loan to make them come true. ‘Take your dream holiday, furnish your home, pay your children’s school fees ‘or meet all emergencies with a loan from Citibank. Choose between a S...",0.2932,0.4909,loan|citibank|aed,loan|citibank|ae
171626,EIDO “Skincare With a unique softening step y 4,0.375,1.0,eido|skincare|unique,
174098,Bohemian a4 makes the go ‘round Over $1.1 million is donated to charities every year Vist to see where it goes,-0.2,0.4,bohemian|a4|makes,million|makes|year
170095,In conjunction with their 43rd wanted to thank people for their support all ‘these years and at the some time celebrate the essence of o lasting friendship. He FRIENDSHIP THROUGH RATE TIMELINE We ete ...,0.01,0.34,time|friendship|ben,time|rate|add
172757,"was just an fell down some stairs.” No more excuses. You dont Have to live with Domesi¢ Violence (58) 777-6850,",-0.0897,0.4296,fell|excuses|dont,violence|live|just
175690,"BRIS YOU APRIL for Out of this . APRIL F001,",0.0,0.0,april|bris|f001,
170428,the offside It has to be,0.0,0.0,offside,
170130,ABSOLUT REMIX AT cantly of VODKA,0.0,0.0,absolut|remix|cantly,
172130,ODYNE SEI Protects Nst WZ,0.0,0.0,odyne|sei|protects,
171662,"SELF-SERVE PREMIUM FROZEN YOGURT USA, KOREA, CHINA, BRAZIL, UAE, MALAYSIA, PHILIPPINES, INDONESIA, PORTUGAL, AUSTRALIA, PARAGUAY, BOLIVIA, VENEZUELA, VIETNAM, INDIA AND OTHERS NOW IN PAKISTAN wa wCHIS...",0.275,0.575,premium|frozen|yogurt,india|frozen|premium
172480,"Sometimes, ou most important use has nothing todo with dishes, Go to Facebook.com/Dawn to learn more about the Gulf rescue effort,",0.4667,0.6667,sometimes|ou|important,important|learn|facebook
176157,Release your patients from Malaria,0.0,0.0,release|patients|malaria,
170600,Have your tonsils taken out one ata time.,0.0,0.0,tonsils|taken|one,time
170617,"he was || Off certainly master if he says sorry the next morning. There Is no | im, there is now something you ean about it. Get expert. help. Call the Blue Line on 0800 200 02. De i DOMESTIC VIOLENCE...",-0.0571,0.3543,certainly|master|says,says|200|im
171171,"PARTNERS: «> A) Panasonic VENUE PARTNERS: AUDIO HOUSE LIANG COURT, LEVEL 4 Panasonic > NA- ‘SF-130LJS AW-A750SS TOP LOAD WASHER 152 TOP LOAD WASHER. Electrolux EWW-1274 FRONT.LOAD TUMBLE DRYER D-10700...",0.5,0.5,washer|load|partners,
170783,"Anew Anew partnership. world. Citibank and Wachovia. Uniting to provide strength, security and service. citibank",0.0,0.0,anew|citibank|partnership,citibank|service|world
173085,"UP FOR THE NEW WORLD,",0.1364,0.4545,new|world,world|new
173553,"4X Nestlé 0d, Good Life",0.7,0.6,4x|nestlé|0d,nestlé|good|life
170327,DISCOVER - WITH OREO. = PLAYWITHOREO.COM,0.0,0.0,discover|oreo,oreo|discover|com
177951,a” © | wor © :pueH | © WRONG FO!,-0.625,0.9,wor|pueh|wrong,fo
174269,"100 POINTS MORE. Qe Aad adnan fhe Co's Made Nebr fa doba. February 6th ~ 17th, and receive an extra swipe on your Qdoba Card. 100% of the proceeds sty local and benef Childrens Colorado. MEXICAN Hours...",0.125,0.15,100|points|qe,100|points|extra
172459,"ny boots. And tha one jst the fit two. When You're own in some gull a muscle for ho Vanguard, Lid. stores. lama Tressury agents snoop around ‘with their dogs barking and Well, that’s the time you're g...",0.213,0.6318,boots|well|ny,bad|ny|ot
173749,PREMIERING NOVV un Se i — | Whi ji Ris sc RIS DI Pak Ws Rost >> ial ool ain Sands Chand The Ineo ET al i at the SN ee 5 n - 3 2 Cort ines wi ‘versity Now show! i a Tomy wens S ales Gallery. ces Sec Sd...,0.0143,0.3347,limited|hong|ris,limited|reg|2010
171312,"FLAVOR A GET IT. TASTE IT. NAME IT. You are now entering the X-130 Flavor Experiment,|",0.0,0.0,flavor|get|taste,flavor|taste
174615,YY we EVERY PAIRING IS PERFECT,1.0,1.0,yy|every|pairing,perfect
173116,Itbrings health and | anev lease on life... . No medicine | can equal ttasa TONIC~ SEATTLE BREWING & MALTING CO.,0.0,0.25,itbrings|health|anev,health|life
171678,‘HICK & HEARTY BURGER ORT GROUP HIC,0.0,0.0,hick|hearty|burger,burger
170167,"as Dungeo: is a trademark owned by and : under from TSR, Inc. ©1987 TSR, Inc. ALL RIGHTS RESERVED 1987 Bally Midway Mfg. Co.",0.0,0.0,tsr|dungeo|trademark,rights
171066,"The Science of Beuuly Se Habla Espafol Sze, 915.351.1116",0.0,0.0,science|beuuly|se,se
171433,"ALIMENT COM HENRI NESTLE _ A.CHRISTEN, 16 Rse ds Pore Royal, PARIS, WEI OANS TOUTES LES PRARMAGIES ET GRANDES MAIGONS",0.0,0.0,aliment|com|henri,nestle|16|et
171058,Z wal if wu i ! > = eYe,0.0,0.0,wal|wu|eye,
171565,"Cuts will heal, but words are forever. saomean ont: ect, En 8 son ad",0.0,0.0,cuts|heal|words,en|ad
170696,— 4 chillattas REFRESCATE CON LOS IRRESISTIBLES SABORES TROPICALES,0.0,0.0,chillattas|refrescate|con,
175431,"OREO 100"" 1953 | COLOR TV This year, OREO turns 100 years young Celebrate the kid inside at oreo.com/birthday. THDAY wns",0.1,0.4,oreo|100|1953,oreo|100|tv
171601,Save the planet while your hands,0.0,0.0,save|planet|hands,save
173971,"Concentrating on schoolwork is impossible when the only thing on your mind is your next meal, You can help! Your donation will feed hungry children, allowing them to IG reach their full potential. Vis...",0.0306,0.675,concentrating|schoolwork|impossible,org|meal|children
171719,Innovation that excites,0.0,0.0,innovation|excites,excites|innovation
176496,THIS 1S THE END OF,0.0,0.0,1s|end,end
170884,"Meuer mit durch Cs, Gast oe nang Ry Ansgeftelt in dee in Wiinden Feit dem 12. 1888, sing eet um it be | 18. Sas | ofl",0.0,0.0,meuer|mit|durch,oe|18|12
170306,"Mlustrated THEY ARE, illus- comic booklets : just off the Prete. Good fey tue dna receive FREE two of the larger size 32 page books. Rush a buck for all 14 books to, AL’S PRINT SHOP 216-X Ww. JACKSON,...",0.17,0.68,books|mlustrated|comic,chicago|size|14
173859,SLEEPINESS |S STRONGER THAN YOU.,0.0,0.0,sleepiness|stronger,
177125,"Need space? HEMNES cabinet em) 248""",0.0,0.0,need|space|hemnes,need
174673,"1 vc A | / a 168,894 DRINK COMBINATIONS /5, (OT",0.0,0.0,vc|drink|combinations,ot|drink
170873,"Quiznos Hungry? Save money. Save time, Taste something delicious.",1.0,1.0,save|quiznos|hungry,save|money|delicious
176547,"Doing Good never tasted so ofthis person we think ts more important than ever to show our Mother Earth some respect. That's. whyjin 2006, we began sourcing our new containers from a paper All Natural ...",0.2596,0.4616,containers|te|good,te|earth|net
174283,Que © WEL a THE ike ra See,0.0,0.0,que|wel|ike,que
174631,YOU'RE NOT YOU WHEN YOU'RE HUNGRY. ‘YOU'RE NOT YOU WHEN YOU'RE HUNGRY. Rotate To To,0.0,0.0,hungry|rotate,
174724,con fires create funeral pyres in the woods.,0.0,0.0,con|fires|create,
175054,The only standard typewriter with light. light,0.2,0.6,light|standard|typewriter,light
175430,"‘This is whole soy. Small in size, big in nutrients,",-0.0167,0.3,whole|soy|small,size|small|big
175652,TO YOUR BEART AMICOMED,0.0,0.0,beart|amicomed,
170438,RECLINER STUDIO by Harvey Norman OF = & on SAVE: $850 Join us at our ITALIAN ROADSHOW & LUCKY DRAW ‘tay Enter our Lucky Draw to win @ Stellan! PLUSH marble dining table (160 0r180cm) with 6 PALADIN di...,0.1905,0.3155,draw|xr|bedding,tel|power|open
177740,Introducing the Corona margarita! Introducing the Corona margarita! Introducing the Introducing the orona margarita! Corona margarita! @oronaRita = iF il,0.0,0.0,introducing|margarita|corona,introducing
176854,Now you see. Now you don’t.,0.0,0.0,see,don
174323,"ie IMPOSSIBLY SKINNY, IMPOSSIBLY FASHIONABLE",-0.6667,1.0,impossibly|ie|skinny,
177223,WHEN YOUR END UP MAKING ie DECISIONS LIKE Dare,0.0,0.0,end|making|ie,making|end|like
174324,Its mother wasa mainframe. Its father was a Maserati.,0.0,0.0,mother|wasa|mainframe,
171054,FREE FOR THE FIRST TIME _ 7/22 - 7/29 ONLY CP =,0.2167,0.7111,free|first|time,29|time|free
175777,"Et birth-day to you, Hap - py fl ik G + inh = day dear = py. bir | Ey it si, 7 ri The 2014 GT-R. It’s that quick. N Innovation that excites",0.3333,0.5,py|et|hap,day|gt|excites
170465,"from 27 Mar-9 Apr f rl ~ Backlit LCD On = Dual Sim Slot , ) Numbers Phonebook Redial Memories U.P. $39.90 Android 4.2.4 FREE $20 FairPrice Gift Voucher $9329 = # 10 Phone y $ Gift Voucher each iy acer...",0.105,0.36,open|singapore|model,open|singapore|model
170138,& | GIRL SCSUT COOKIES MEANS (0600 FUTURE BUSINESS LEADERS @ Feed your craving. Fuel her future. Meal” GIRLSCOUTSLA.ORG DOWNLOAD THE APP,0.0,0.125,future|girl|scsut,future|fuel|meal
171999,Watch your sales grow when * Thoroughly market tested as you plant Giant Seedless @ a proven winner. Watermelon Jawbreakers in another excit- your store. Watermelon is ing product from America’s the l...,0.1923,0.5268,sales|willy|wonka,sales|brands|like
172264,"‘One click could change your future, Belt up.",0.0,0.125,one|click|could,future|change
172753,"KENMORE A <q Leading Hotel of Albany, N.Y. SrRicTLy First - - THOROUGHLY MODERN. Centrally Located. Convenient to the State Capitol and other Public Buildings and Places of Interest. tr FREE OMNIBUSES...",0.1208,0.3542,rockwell|kenmore|leading,free
171934,SLEEPINESS |S STRONGER THAN YOU.,0.0,0.0,sleepiness|stronger,
171677,HANDCRAFTED 10 PERFECTION REM. STEAK + SHRIMP BURRITOS Ina Styl,0.0,0.0,handcrafted|10|perfection,10
172843,"Have a break, have a KitKat. Launched in UK as “Chocolate Crisp” KIT KAT name and logo to the pack KITKAT 75 Anniversary 1944 Dark chocolate was used during the war, thus KIT KAT became blue The launc...",0.11,0.2583,kit|kat|tv,tv|break|chocolate
172783,"; | “Kren yen. | » Now | get- My Back | and, Katie gets & THERE’S ALOT RIDING ON YOUR LEGS. Varicose and spider veins can be uncomfortable, and can get between you and those you love. Plus, they only ...",0.075,0.525,get|call|vein,america|rights|insurance
177674,"Wa, V BUY OUR SIGNATURE SAUCES NOW AT THIS 18 THE END OF ==]",0.5,1.0,wa|buy|signature,end|18|buy
171741,DOMINO'S LISTEN TO YOU WE REINVENT OUR PIZZA THE CHALLENGE THE SOLUTION HAVE YOU gale TRY IT?,0.0,0.0,domino|listen|reinvent,pizza|try
173023,best I Class,1.0,0.3,best|class,class|best
173931,"Single serving. No purchase necessary. \While supplies last. One coupon per person. Not val with any other discounts or Valid only at partcpating locations on March 9, 2011, No cash Use Free Xtra Shem...",0.0291,0.6366,single|serving|purchase,valid|march|person
170307,Come to Burger King Country.,0.0,0.0,come|burger|king,king|burger|come
170017,3 simple ingredients. Potato. All natural oils. And a dash of salt. That's what makes chips good and fun. fritolay.com Good,0.36,0.4314,good|simple|ingredients,good|ingredients|fun
176262,art school: for Creative,0.5,1.0,art|school|creative,art|school
170269,"NEW! MINIATURE . DUST MASK Wear when sanding, grinding, paint spraying, sweep- ¥ ing, dusting, furnace cleaning, etc. Handy as a pair of glasses. Just keep mouth closed and breathe through nose is all...",0.2235,0.4848,dust|paint|dusts,ave|wear|order
177278,major cause of stroke very addictive ~ raises blood presure Suppresses immune function dulls senses of smell and taste + reduces stamina ~ wrinkles your skin leads to depression and fatigue ~ may caus...,-0.0094,0.425,cause|may|major,cause|cancer|gum
176407,VOTE For HOMESTYLE DO THE RESPONSIBLE THING VOTE HOMESTYLE AT FACEBOOK.COM/ARBYSCANADA,0.2,0.55,vote|homestyle|responsible,thing|facebook|com
174207,#PROTECTALLWOMEN rN AMERICA WHERE WOMEN ARE 11X MORE LIKELY TO BE MURDERED WITH A GUN THAN WOMEN IN OTHER HIGH-INCOME COUNTRIES. vailable at,0.125,0.625,women|protectallwomen|rn,women|high|america
172512,“tate the bones!”,0.0,0.0,tate|bones,
172171,PEPPERIDGE Start Loving Mornings Reward your heart with Pepperidge Farm* breakfast products as a part of your morning ay routine and we'll support Go Red for Women for women by donating a portion of y...,0.4667,0.5667,pepperidge|start|women,pepperidge|start|women
172837,LE exquisite in taste as in appearance! NATIONAL COMPANY,1.0,1.0,le|exquisite|taste,le|national|company
177090,“If you —ER’s Goran Visnjic,0.0,0.0,goran|visnjic,
172665,"a ENCARA QUE GUANY! EL PARTIT, Zn PERD SALS MINERALS. ‘QUAN EL TEU FILL ENTRENA, | QUE BEGUI SUFICIENT AIGUA DE L'AIKETA.",0.0,0.0,que|el|encara,que|el
170996,2 new fragtances one for him in) i 1,0.1364,0.4545,new|fragtances|one,new
171743,= WRIGLEYS CHEWING GUM. | one Freshen yourTaste/ y,0.0,0.0,wrigleys|chewing|gum,gum
171011,"07 7 APAV"" ‘Victim Support",-0.075,0.05,07|apav|victim,support
173468,"a 2 WHOPPERLUST How long can you handle the seduction of juicy, flame-broiled burger? The longer you lust, the more WHOPPER® Sandwiches you get”",0.225,0.45,whopperlust|long|handle,long|burger
170896,+ 2 SPECIALTY +2 REGULAR DRINKS cave — share.,0.0,0.0769,specialty|regular|drinks,share
174127,"CALL HEALTHY EATING PACKET coe SUGARY DRINKS""",0.5,0.5,call|healthy|eating,healthy|eating
171635,IS DANGEROUS. | SES. Stop drinking while still thinking.,-0.6,0.9,dangerous|ses|stop,stop
173448,"“For the Dewen> 5,",0.0,0.0,dewen,
171721,Innovation that excites,0.0,0.0,innovation|excites,excites|innovation
172439,sul managed 9 ‘Oh youth rma cat ive to be hundred of tess and we te car tha a Teast as good asthe ane we told Mi back driven a lot of ee and thing likes Toyota ‘What do you in ‘Youd think a carthat we...,0.3,0.3667,sul|managed|oh,mi|lot|oh
